;on_wind;grid;PEM input;Compressor;hydrogen_storage;Curtailment
2454;25.54;-0.0;-23.14;-2.41;-3.42;-6.98
2455;25.54;-0.0;-23.14;-2.41;-3.42;-7.1
2456;25.54;-0.0;-23.14;-2.41;-3.42;-11.34
2457;25.54;-0.0;-23.14;-2.41;-3.42;-10.62
2458;25.54;-0.0;-23.14;-2.41;-3.42;-8.12
2459;25.54;-0.0;-23.14;-2.41;-3.42;-6.15
2460;25.54;-0.0;-23.14;-2.41;-3.42;-3.94
2461;25.54;-0.0;-23.14;-2.41;-3.42;-0.84
2462;22.32;-0.0;-20.22;-2.1;-1.73;-0.0
2463;17.25;-0.0;-15.62;-1.62;0.94;-0.0
2464;9.97;-0.0;-9.03;-0.94;4.76;-0.0
2465;6.45;-0.0;-5.84;-0.61;6.61;-0.0
2466;4.65;1.02;-5.14;-0.53;7.02;-0.0
2467;2.92;2.75;-5.14;-0.53;3.68;-0.0
2468;1.79;3.89;-5.14;-0.53;3.68;-0.0
2469;1.31;4.36;-5.14;-0.53;3.68;-0.0
2470;1.49;4.18;-5.14;-0.53;3.68;-0.0
2471;2.27;3.41;-5.14;-0.53;3.68;-0.0
2472;2.57;3.11;-5.14;-0.53;3.68;-0.0
2473;2.51;3.17;-5.14;-0.53;3.68;-0.0
2474;1.67;4.01;-5.14;-0.53;3.68;-0.0
2475;0.78;4.9;-5.14;-0.53;3.68;-0.0
2476;0.9;4.78;-5.14;-0.53;3.68;-0.0
2477;0.78;4.9;-5.14;-0.53;7.02;-0.0
2478;0.48;5.2;-5.14;-0.53;7.02;-0.0
2479;1.25;4.42;-5.14;-0.53;7.02;-0.0
2480;2.03;3.65;-5.14;-0.53;7.02;-0.0
2481;1.73;3.95;-5.14;-0.53;7.02;-0.0
2482;1.73;3.95;-5.14;-0.53;7.02;-0.0
2483;1.85;3.83;-5.14;-0.53;7.02;-0.0
2484;2.09;3.59;-5.14;-0.53;7.02;-0.0
2485;2.8;2.87;-5.14;-0.53;7.02;-0.0
2486;4.06;1.62;-5.14;-0.53;7.02;-0.0
2487;5.43;0.25;-5.14;-0.53;7.02;-0.0
2488;7.88;-0.0;-7.14;-0.74;5.86;-0.0
2489;12.0;-0.0;-10.87;-1.13;3.7;-0.0
2490;15.82;-0.0;-14.33;-1.49;1.69;-0.0
2491;15.22;-0.0;-13.78;-1.43;-1.33;-0.0
2492;13.07;-0.0;-11.84;-1.23;-0.2;-0.0
2493;10.56;-0.0;-9.57;-0.99;1.12;-0.0
2494;8.47;-0.0;-7.68;-0.8;2.21;-0.0
2495;6.92;-0.0;-6.27;-0.65;3.03;-0.0
2496;6.09;-0.0;-5.51;-0.57;3.47;-0.0
2497;6.27;-0.0;-5.68;-0.59;3.37;-0.0
2498;8.06;-0.0;-7.3;-0.76;2.43;-0.0
2499;9.97;-0.0;-9.03;-0.94;1.43;-0.0
2500;10.8;-0.0;-9.78;-1.02;0.99;-0.0
2501;10.68;-0.0;-9.68;-1.01;4.39;-0.0
2502;11.58;-0.0;-10.49;-1.09;3.92;-0.0
2503;14.02;-0.0;-12.7;-1.32;2.63;-0.0
2504;15.04;-0.0;-13.62;-1.42;2.1;-0.0
2505;15.04;-0.0;-13.62;-1.42;2.1;-0.0
2506;14.14;-0.0;-12.81;-1.33;2.57;-0.0
2507;13.07;-0.0;-11.84;-1.23;3.13;-0.0
2508;11.82;-0.0;-10.7;-1.11;3.79;-0.0
2509;11.28;-0.0;-10.22;-1.06;4.07;-0.0
2510;10.92;-0.0;-9.89;-1.03;4.26;-0.0
2511;10.44;-0.0;-9.46;-0.98;4.51;-0.0
2512;12.47;-0.0;-11.3;-1.17;3.45;-0.0
2513;16.23;-0.0;-14.7;-1.53;1.47;-0.0
2514;19.57;-0.0;-17.73;-1.84;-0.29;-0.0
2515;-0.0;-0.0;0.0;0.0;6.67;-19.46
2516;-0.0;-0.0;0.0;0.0;6.67;-17.61
2517;-0.0;-0.0;0.0;0.0;6.67;-14.98
2518;-0.0;-0.0;0.0;0.0;6.67;-13.13
2519;-0.0;-0.0;0.0;0.0;6.67;-12.06
2520;11.4;-0.0;-10.33;-1.07;0.68;-0.0
2521;11.4;-0.0;-10.33;-1.07;0.68;-0.0
2522;10.74;-0.0;-9.73;-1.01;1.02;-0.0
2523;10.56;-0.0;-9.57;-0.99;1.12;-0.0
2524;10.03;-0.0;-9.08;-0.94;1.4;-0.0
2525;8.18;-0.0;-7.41;-0.77;5.7;-0.0
2526;6.92;-0.0;-6.27;-0.65;6.36;-0.0
2527;7.16;-0.0;-6.49;-0.67;6.24;-0.0
2528;8.41;-0.0;-7.62;-0.79;5.58;-0.0
2529;8.24;-0.0;-7.46;-0.78;5.67;-0.0
2530;7.34;-0.0;-6.65;-0.69;6.14;-0.0
2531;7.34;-0.0;-6.65;-0.69;6.14;-0.0
2532;8.18;-0.0;-7.41;-0.77;5.7;-0.0
2533;9.31;-0.0;-8.43;-0.88;5.11;-0.0
2534;10.44;-0.0;-9.46;-0.98;4.51;-0.0
2535;10.44;-0.0;-9.46;-0.98;4.51;-0.0
2536;8.3;-0.0;-7.51;-0.78;5.64;-0.0
2537;7.16;-0.0;-6.49;-0.67;6.24;-0.0
2538;8.59;-0.0;-7.78;-0.81;5.48;-0.0
2539;10.74;-0.0;-9.73;-1.01;1.02;-0.0
2540;11.46;-0.0;-10.38;-1.08;0.65;-0.0
2541;11.94;-0.0;-10.81;-1.12;0.4;-0.0
2542;11.88;-0.0;-10.76;-1.12;0.43;-0.0
2543;11.64;-0.0;-10.54;-1.1;0.55;-0.0
2544;10.62;-0.0;-9.62;-1.0;1.09;-0.0
2545;9.49;-0.0;-8.6;-0.89;1.68;-0.0
2546;8.65;-0.0;-7.84;-0.82;2.12;-0.0
2547;7.1;-0.0;-6.43;-0.67;2.93;-0.0
2548;5.13;0.54;-5.14;-0.53;3.68;-0.0
2549;2.92;2.75;-5.14;-0.53;7.02;-0.0
2550;2.09;3.59;-5.14;-0.53;7.02;-0.0
2551;3.16;2.51;-5.14;-0.53;7.02;-0.0
2552;5.91;-0.0;-5.35;-0.56;6.89;-0.0
2553;7.7;-0.0;-6.97;-0.73;5.95;-0.0
2554;9.31;-0.0;-8.43;-0.88;5.11;-0.0
2555;10.15;-0.0;-9.19;-0.96;4.67;-0.0
2556;10.15;-0.0;-9.19;-0.96;4.67;-0.0
2557;10.44;-0.0;-9.46;-0.98;4.51;-0.0
2558;11.52;-0.0;-10.43;-1.08;3.95;-0.0
2559;13.55;-0.0;-12.27;-1.28;2.88;-0.0
2560;15.99;-0.0;-14.49;-1.51;1.6;-0.0
2561;20.29;-0.0;-18.38;-1.91;-0.66;-0.0
2562;25.54;-0.0;-23.14;-2.41;-3.42;-0.9
2563;25.54;-0.0;-23.14;-2.41;-6.75;-1.31
2564;23.22;-0.0;-21.03;-2.19;-5.53;-0.0
2565;20.47;-0.0;-18.54;-1.93;-4.09;-0.0
2566;18.32;-0.0;-16.6;-1.73;-2.96;-0.0
2567;16.71;-0.0;-15.14;-1.57;-2.11;-0.0
2568;15.52;-0.0;-14.06;-1.46;-1.49;-0.0
2569;14.38;-0.0;-13.03;-1.35;-0.89;-0.0
2570;12.95;-0.0;-11.73;-1.22;-0.14;-0.0
2571;13.19;-0.0;-11.95;-1.24;-0.26;-0.0
2572;14.38;-0.0;-13.03;-1.35;-0.89;-0.0
2573;14.2;-0.0;-12.87;-1.34;2.54;-0.0
2574;15.64;-0.0;-14.16;-1.47;1.78;-0.0
2575;16.95;-0.0;-15.35;-1.6;1.09;-0.0
2576;16.95;-0.0;-15.35;-1.6;1.09;-0.0
2577;15.82;-0.0;-14.33;-1.49;1.69;-0.0
2578;14.2;-0.0;-12.87;-1.34;2.54;-0.0
2579;13.13;-0.0;-11.89;-1.24;3.1;-0.0
2580;12.83;-0.0;-11.62;-1.21;3.26;-0.0
2581;13.43;-0.0;-12.16;-1.26;2.94;-0.0
2582;14.44;-0.0;-13.08;-1.36;2.41;-0.0
2583;16.11;-0.0;-14.6;-1.52;1.53;-0.0
2584;17.49;-0.0;-15.84;-1.65;0.81;-0.0
2585;18.8;-0.0;-17.03;-1.77;0.12;-0.0
2586;23.87;-0.0;-21.62;-2.25;-2.54;-0.0
2587;25.54;-0.0;-23.14;-2.41;-6.75;-0.24
2588;23.51;-0.0;-21.3;-2.21;-5.69;-0.0
2589;22.44;-0.0;-20.33;-2.11;-5.12;-0.0
2590;20.71;-0.0;-18.76;-1.95;-4.21;-0.0
2591;18.56;-0.0;-16.81;-1.75;-3.09;-0.0
2592;17.96;-0.0;-16.27;-1.69;-2.77;-0.0
2593;17.9;-0.0;-16.22;-1.69;-2.74;-0.0
2594;17.9;-0.0;-16.22;-1.69;-2.74;-0.0
2595;17.55;-0.0;-15.89;-1.65;-2.55;-0.0
2596;17.07;-0.0;-15.46;-1.61;-2.3;-0.0
2597;13.07;-0.0;-11.84;-1.23;3.13;-0.0
2598;14.2;-0.0;-12.87;-1.34;2.54;-0.0
2599;22.38;-0.0;-20.27;-2.11;-1.76;-0.0
2600;25.54;-0.0;-23.14;-2.41;-3.42;-2.92
2601;25.54;-0.0;-23.14;-2.41;-3.42;-5.91
2602;25.54;-0.0;-23.14;-2.41;-3.42;-6.92
2603;25.54;-0.0;-23.14;-2.41;-3.42;-8.06
2604;25.54;-0.0;-23.14;-2.41;-3.42;-10.38
2605;25.54;-0.0;-23.14;-2.41;-3.42;-12.89
2606;25.54;-0.0;-23.14;-2.41;-3.42;-13.73
2607;25.54;-0.0;-23.14;-2.41;-3.42;-13.43
2608;25.54;-0.0;-23.14;-2.41;-3.42;-11.58
2609;25.54;-0.0;-23.14;-2.41;-3.42;-7.4
2610;25.54;-0.0;-23.14;-2.41;-3.42;-5.91
2611;25.54;-0.0;-23.14;-2.41;-6.75;-5.61
2612;25.54;-0.0;-23.14;-2.41;-6.75;-4.66
2613;25.54;-0.0;-23.14;-2.41;-6.75;-8.0
2614;25.54;-0.0;-23.14;-2.41;-6.75;-5.85
2615;25.54;-0.0;-23.14;-2.41;-6.75;-2.15
2616;22.2;-0.0;-20.11;-2.09;-5.0;-0.0
2617;20.89;-0.0;-18.92;-1.97;-4.31;-0.0
2618;20.17;-0.0;-18.27;-1.9;-3.93;-0.0
2619;18.56;-0.0;-16.81;-1.75;-3.09;-0.0
2620;18.32;-0.0;-16.6;-1.73;-2.96;-0.0
2621;18.44;-0.0;-16.7;-1.74;0.31;-0.0
2622;22.62;-0.0;-20.49;-2.13;-1.88;-0.0
2623;24.23;-0.0;-21.95;-2.28;-2.73;-0.0
2624;24.95;-0.0;-22.6;-2.35;-3.11;-0.0
2625;24.65;-0.0;-22.33;-2.32;-2.95;-0.0
2626;23.75;-0.0;-21.52;-2.24;-2.48;-0.0
2627;23.57;-0.0;-21.35;-2.22;-2.39;-0.0
2628;24.47;-0.0;-22.16;-2.3;-2.86;-0.0
2629;25.54;-0.0;-23.14;-2.41;-3.42;-0.78
2630;25.54;-0.0;-23.14;-2.41;-3.42;-3.04
2631;25.54;-0.0;-23.14;-2.41;-3.42;-4.0
2632;24.71;-0.0;-22.38;-2.33;-2.98;-0.0
2633;19.69;-0.0;-17.84;-1.86;-0.35;-0.0
2634;18.38;-0.0;-16.65;-1.73;0.34;-0.0
2635;18.14;-0.0;-16.43;-1.71;-2.87;-0.0
2636;17.96;-0.0;-16.27;-1.69;-2.77;-0.0
2637;20.17;-0.0;-18.27;-1.9;-3.93;-0.0
2638;23.16;-0.0;-20.97;-2.18;-5.5;-0.0
2639;24.83;-0.0;-22.49;-2.34;-6.38;-0.0
2640;25.54;-0.0;-23.14;-2.41;-6.75;-0.24
2641;24.71;-0.0;-22.38;-2.33;-6.31;-0.0
2642;23.33;-0.0;-21.14;-2.2;-5.59;-0.0
2643;21.9;-0.0;-19.84;-2.06;-4.84;-0.0
2644;20.23;-0.0;-18.33;-1.91;-3.96;-0.0
2645;17.9;-0.0;-16.22;-1.69;0.59;-0.0
2646;21.54;-0.0;-19.52;-2.03;-1.32;-0.0
2647;23.87;-0.0;-21.62;-2.25;-2.54;-0.0
2648;25.54;-0.0;-23.14;-2.41;-3.42;-1.97
2649;25.54;-0.0;-23.14;-2.41;-3.42;-6.62
2650;25.54;-0.0;-23.14;-2.41;-3.42;-12.06
2651;25.54;-0.0;-23.14;-2.41;-3.42;-16.23
2652;25.54;-0.0;-23.14;-2.41;-3.42;-17.78
2653;25.54;-0.0;-23.14;-2.41;-3.42;-17.72
2654;25.54;-0.0;-23.14;-2.41;-3.42;-17.01
2655;25.54;-0.0;-23.14;-2.41;-3.42;-15.04
2656;25.54;-0.0;-23.14;-2.41;-3.42;-11.1
2657;25.54;-0.0;-23.14;-2.41;-3.42;-9.49
2658;25.54;-0.0;-23.14;-2.41;-3.42;-7.76
2659;25.54;-0.0;-23.14;-2.41;-6.75;-4.89
2660;25.54;-0.0;-23.14;-2.41;-6.75;-3.94
2661;25.54;-0.0;-23.14;-2.41;-6.75;-3.04
2662;25.54;-0.0;-23.14;-2.41;-6.75;-1.13
2663;25.54;-0.0;-23.14;-2.41;-6.75;-0.12
2664;23.69;-0.0;-21.46;-2.23;-5.78;-0.0
2665;21.19;-0.0;-19.19;-2.0;-4.46;-0.0
2666;19.1;-0.0;-17.3;-1.8;-3.37;-0.0
2667;16.95;-0.0;-15.35;-1.6;-2.24;-0.0
2668;14.44;-0.0;-13.08;-1.36;-0.92;-0.0
2669;11.22;-0.0;-10.16;-1.06;4.1;-0.0
2670;7.88;-0.0;-7.14;-0.74;5.86;-0.0
2671;6.68;-0.0;-6.05;-0.63;6.49;-0.0
2672;9.07;-0.0;-8.22;-0.85;5.23;-0.0
2673;10.8;-0.0;-9.78;-1.02;4.32;-0.0
2674;12.95;-0.0;-11.73;-1.22;3.2;-0.0
2675;15.58;-0.0;-14.11;-1.47;1.82;-0.0
2676;19.22;-0.0;-17.41;-1.81;-0.1;-0.0
2677;22.68;-0.0;-20.54;-2.14;-1.92;-0.0
2678;24.35;-0.0;-22.06;-2.29;-2.79;-0.0
2679;23.27;-0.0;-21.08;-2.19;-2.23;-0.0
2680;24.05;-0.0;-21.79;-2.27;-2.64;-0.0
2681;25.54;-0.0;-23.14;-2.41;-3.42;-0.24
2682;23.57;-0.0;-21.35;-2.22;-2.39;-0.0
2683;-0.0;-0.0;0.0;0.0;6.67;-21.31
2684;-0.0;-0.0;0.0;0.0;6.67;-17.25
2685;-0.0;-0.0;0.0;0.0;6.67;-15.1
2686;-0.0;-0.0;0.0;0.0;6.67;-12.53
2687;-0.0;-0.0;0.0;0.0;6.67;-10.68
2688;9.07;-0.0;-8.22;-0.85;1.9;-0.0
2689;8.47;4.21;-11.49;-1.2;0.0;-0.0
2690;8.24;-0.0;-7.46;-0.78;2.34;-0.0
2691;7.1;-0.0;-6.43;-0.67;2.93;-0.0
2692;5.55;0.13;-5.14;-0.53;3.68;-0.0
2693;4.18;1.5;-5.14;-0.53;7.02;-0.0
2694;5.01;0.66;-5.14;-0.53;7.02;-0.0
2695;6.45;-0.0;-5.84;-0.61;6.61;-0.0
2696;6.74;-0.0;-6.11;-0.64;6.46;-0.0
2697;7.34;-0.0;-6.65;-0.69;6.14;-0.0
2698;8.59;-0.0;-7.78;-0.81;5.48;-0.0
2699;9.43;-0.0;-8.54;-0.89;5.05;-0.0
2700;9.31;-0.0;-8.43;-0.88;5.11;-0.0
2701;8.59;-0.0;-7.78;-0.81;5.48;-0.0
2702;8.0;-0.0;-7.24;-0.75;5.8;-0.0
2703;6.92;-0.0;-6.27;-0.65;6.36;-0.0
2704;6.27;-0.0;-5.68;-0.59;6.71;-0.0
2705;9.25;-0.0;-8.38;-0.87;5.14;-0.0
2706;14.02;6.92;-18.97;-1.97;-1.0;-0.0
2707;16.83;-0.0;-15.24;-1.59;-2.18;-0.0
2708;18.8;-0.0;-17.03;-1.77;-3.21;-0.0
2709;19.4;-0.0;-17.57;-1.83;-3.52;-0.0
2710;19.4;-0.0;-17.57;-1.83;-3.52;-0.0
2711;24.05;-0.0;-21.79;-2.27;-5.97;-0.0
2712;24.65;-0.0;-22.33;-2.32;-6.28;-0.0
2713;25.54;-0.0;-23.14;-2.41;-6.75;-2.27
2714;25.54;-0.0;-23.14;-2.41;-6.75;-2.57
2715;25.54;-0.0;-23.14;-2.41;-6.75;-2.69
2716;25.54;-0.0;-23.14;-2.41;-6.75;-2.33
2717;25.54;-0.0;-23.14;-2.41;-3.42;-2.57
2718;25.54;-0.0;-23.14;-2.41;-3.42;-9.19
2719;25.54;-0.0;-23.14;-2.41;-3.42;-13.07
2720;25.54;-0.0;-23.14;-2.41;-3.42;-12.77
2721;25.54;-0.0;-23.14;-2.41;-3.42;-12.59
2722;25.54;-0.0;-23.14;-2.41;-3.42;-13.19
2723;25.54;-0.0;-23.14;-2.41;-3.42;-14.74
2724;25.54;-0.0;-23.14;-2.41;-3.42;-16.95
2725;25.54;-0.0;-23.14;-2.41;-3.42;-19.46
2726;25.54;-0.0;-23.14;-2.41;-3.42;-19.63
2727;25.54;-0.0;-23.14;-2.41;-3.42;-14.68
2728;25.54;-0.0;-23.14;-2.41;-3.42;-7.64
2729;25.54;-0.0;-23.14;-2.41;-3.42;-4.89
2730;25.54;-0.0;-23.14;-2.41;-3.42;-5.25
2731;25.54;-0.0;-23.14;-2.41;-6.75;-4.36
2732;25.54;-0.0;-23.14;-2.41;-6.75;-1.19
2733;24.05;-0.0;-21.79;-2.27;-5.97;-0.0
2734;22.44;3.1;-23.14;-2.41;-6.75;-0.0
2735;19.87;-0.0;-18.0;-1.87;-3.77;-0.0
2736;19.57;-0.0;-17.73;-1.84;-3.62;-0.0
2737;20.53;5.01;-23.14;-2.41;-6.75;-0.0
2738;20.35;-0.0;-18.43;-1.92;-4.03;-0.0
2739;18.5;-0.0;-16.76;-1.74;-3.05;-0.0
2740;18.2;6.92;-22.75;-2.37;-6.53;-0.0
2741;15.46;6.92;-20.27;-2.11;-1.76;-0.0
2742;18.98;-0.0;-17.19;-1.79;0.03;-0.0
2743;22.56;2.98;-23.14;-2.41;-3.42;-0.0
2744;24.47;-0.0;-22.16;-2.3;-2.86;-0.0
2745;25.54;-0.0;-23.14;-2.41;-3.42;-0.18
2746;25.54;-0.0;-23.14;-2.41;-3.42;-1.31
2747;25.54;-0.0;-23.14;-2.41;-3.42;-3.16
2748;25.54;-0.0;-23.14;-2.41;-3.42;-5.55
2749;25.54;-0.0;-23.14;-2.41;-3.42;-7.52
2750;25.54;-0.0;-23.14;-2.41;-3.42;-7.58
2751;25.54;-0.0;-23.14;-2.41;-3.42;-6.21
2752;25.54;-0.0;-23.14;-2.41;-3.42;-3.04
2753;21.72;-0.0;-19.68;-2.05;-1.41;-0.0
2754;18.38;-0.0;-16.65;-1.73;0.34;-0.0
2755;18.02;-0.0;-16.33;-1.7;-2.8;-0.0
2756;16.59;-0.0;-15.03;-1.56;-2.05;-0.0
2757;16.59;6.92;-21.29;-2.21;-5.69;-0.0
2758;17.25;-0.0;-15.62;-1.62;-2.4;-0.0
2759;16.59;-0.0;-15.03;-1.56;-2.05;-0.0
2760;15.99;-0.0;-14.49;-1.51;-1.74;-0.0
2761;15.52;-0.0;-14.06;-1.46;-1.49;-0.0
2762;14.86;6.92;-19.73;-2.05;-4.78;-0.0
2763;13.55;-0.0;-12.27;-1.28;-0.45;-0.0
2764;12.89;6.92;-17.94;-1.87;-3.74;-0.0
2765;11.28;6.92;-16.48;-1.71;0.44;-0.0
2766;12.0;-0.0;-10.87;-1.13;3.7;-0.0
2767;15.82;-0.0;-14.33;-1.49;1.69;-0.0
2768;16.65;-0.0;-15.08;-1.57;1.25;-0.0
2769;15.99;-0.0;-14.49;-1.51;1.6;-0.0
2770;15.16;-0.0;-13.73;-1.43;2.04;-0.0
2771;14.56;-0.0;-13.19;-1.37;2.35;-0.0
2772;14.2;6.92;-19.13;-1.99;-1.1;-0.0
2773;13.91;6.92;-18.86;-1.96;-0.94;-0.0
2774;13.73;-0.0;-12.43;-1.29;2.79;-0.0
2775;13.13;-0.0;-11.89;-1.24;3.1;-0.0
2776;11.76;-0.0;-10.65;-1.11;3.82;-0.0
2777;9.43;-0.0;-8.54;-0.89;5.05;-0.0
2778;9.07;-0.0;-8.22;-0.85;5.23;-0.0
2779;9.13;-0.0;-8.27;-0.86;1.87;-0.0
2780;8.0;-0.0;-7.24;-0.75;2.46;-0.0
2781;6.33;6.92;-12.0;-1.25;-0.29;-0.0
2782;5.13;0.54;-5.14;-0.53;3.68;-0.0
2783;4.6;1.08;-5.14;-0.53;3.68;-0.0
2784;4.42;1.26;-5.14;-0.53;3.68;-0.0
2785;4.54;1.14;-5.14;-0.53;3.68;-0.0
2786;5.01;0.66;-5.14;-0.53;3.68;-0.0
2787;5.01;6.92;-10.81;-1.12;0.4;-0.0
2788;4.06;1.62;-5.14;-0.53;3.68;-0.0
2789;1.97;3.71;-5.14;-0.53;7.02;-0.0
2790;1.31;6.92;-7.46;-0.78;5.67;-0.0
2791;1.25;4.42;-5.14;-0.53;7.02;-0.0
2792;0.78;6.92;-6.97;-0.72;5.96;-0.0
2793;0.54;6.92;-6.75;-0.7;6.08;-0.0
2794;0.6;5.08;-5.14;-0.53;7.02;-0.0
2795;0.84;4.84;-5.14;-0.53;7.02;-0.0
2796;0.9;4.78;-5.14;-0.53;7.02;-0.0
2797;0.9;4.78;-5.14;-0.53;7.02;-0.0
2798;0.54;5.14;-5.14;-0.53;7.02;-0.0
2799;0.42;6.92;-6.65;-0.69;6.14;-0.0
2800;0.6;6.92;-6.81;-0.71;6.05;-0.0
2801;1.79;6.92;-7.89;-0.82;5.42;-0.0
2802;4.18;6.92;-10.05;-1.05;4.17;-0.0
2803;7.76;6.92;-13.29;-1.38;-1.04;-0.0
2804;11.58;6.92;-16.75;-1.74;-3.05;-0.0
2805;14.86;-0.0;-13.46;-1.4;-1.14;-0.0
2806;16.83;-0.0;-15.24;-1.59;-2.18;-0.0
2807;16.59;-0.0;-15.03;-1.56;-2.05;-0.0
2808;15.22;-0.0;-13.78;-1.43;-1.33;-0.0
2809;14.32;6.92;-19.24;-2.0;-4.49;-0.0
2810;14.86;-0.0;-13.46;-1.4;-1.14;-0.0
2811;14.38;-0.0;-13.03;-1.35;-0.89;-0.0
2812;13.31;-0.0;-12.05;-1.25;-0.33;-0.0
2813;8.65;-0.0;-7.84;-0.82;5.45;-0.0
2814;6.03;-0.0;-5.46;-0.57;6.83;-0.0
2815;7.4;-0.0;-6.7;-0.7;6.11;-0.0
2816;8.41;6.92;-13.89;-1.44;1.94;-0.0
2817;8.3;-0.0;-7.51;-0.78;5.64;-0.0
2818;7.94;6.92;-13.46;-1.4;2.19;-0.0
2819;7.88;-0.0;-7.14;-0.74;5.86;-0.0
2820;8.06;6.92;-13.56;-1.41;2.13;-0.0
2821;7.88;-0.0;-7.14;-0.74;5.86;-0.0
2822;7.28;6.92;-12.86;-1.34;2.54;-0.0
2823;6.68;-0.0;-6.05;-0.63;6.49;-0.0
2824;6.21;6.92;-11.89;-1.24;3.1;-0.0
2825;6.68;3.51;-9.23;-0.96;4.64;-0.0
2826;8.24;-0.0;-7.46;-0.78;5.67;-0.0
2827;12.89;-0.0;-11.68;-1.21;-0.11;-0.0
2828;17.07;-0.0;-15.46;-1.61;-2.3;-0.0
2829;18.62;-0.0;-16.87;-1.75;-3.12;-0.0
2830;18.68;-0.0;-16.92;-1.76;-3.15;-0.0
2831;19.4;-0.0;-17.57;-1.83;-3.52;-0.0
2832;18.74;6.8;-23.14;-2.41;-6.75;-0.0
2833;16.65;-0.0;-15.08;-1.57;-2.08;-0.0
2834;14.62;6.92;-19.51;-2.03;-4.65;-0.0
2835;13.55;6.92;-18.54;-1.93;-4.09;-0.0
2836;13.01;-0.0;-11.78;-1.23;-0.17;-0.0
2837;12.17;6.92;-17.29;-1.8;-0.03;-0.0
2838;12.71;6.92;-17.78;-1.85;-0.31;-0.0
2839;13.79;-0.0;-12.49;-1.3;2.76;-0.0
2840;13.91;-0.0;-12.6;-1.31;2.69;-0.0
2841;12.95;-0.0;-11.73;-1.22;3.2;-0.0
2842;11.76;6.92;-16.92;-1.76;0.19;-0.0
2843;11.22;-0.0;-10.16;-1.06;4.1;-0.0
2844;11.64;-0.0;-10.54;-1.1;3.89;-0.0
2845;13.49;6.92;-18.48;-1.92;-0.72;-0.0
2846;16.11;-0.0;-14.6;-1.52;1.53;-0.0
2847;18.02;-0.0;-16.33;-1.7;0.53;-0.0
2848;18.02;-0.0;-16.33;-1.7;0.53;-0.0
2849;16.59;6.92;-21.29;-2.21;-2.35;-0.0
2850;16.11;-0.0;-14.6;-1.52;1.53;-0.0
2851;-0.0;-0.0;0.0;0.0;6.67;-15.99
2852;-0.0;-0.0;0.0;0.0;6.67;-14.5
2853;-0.0;-0.0;0.0;0.0;6.67;-12.95
2854;-0.0;-0.0;0.0;0.0;6.67;-11.16
2855;-0.0;-0.0;0.0;0.0;6.67;-9.25
2856;7.64;6.92;-13.19;-1.37;-0.98;-0.0
2857;6.27;6.92;-11.94;-1.24;-0.26;-0.0
2858;4.65;6.92;-10.48;-1.09;0.59;-0.0
2859;3.22;6.92;-9.19;-0.96;1.34;-0.0
2860;1.79;6.92;-7.89;-0.82;2.09;-0.0
2861;1.01;6.92;-7.19;-0.75;5.83;-0.0
2862;1.25;6.92;-7.4;-0.77;5.71;-0.0
2863;0.78;4.9;-5.14;-0.53;7.02;-0.0
2864;0.72;4.96;-5.14;-0.53;7.02;-0.0
2865;0.9;4.78;-5.14;-0.53;7.02;-0.0
2866;1.19;4.48;-5.14;-0.53;7.02;-0.0
2867;1.55;6.92;-7.67;-0.8;5.55;-0.0
2868;1.91;6.92;-8.0;-0.83;5.36;-0.0
2869;2.27;6.92;-8.32;-0.87;5.17;-0.0
2870;2.51;6.92;-8.54;-0.89;5.05;-0.0
2871;2.8;6.92;-8.81;-0.92;4.89;-0.0
2872;3.22;2.45;-5.14;-0.53;7.02;-0.0
2873;4.18;6.92;-10.05;-1.05;4.17;-0.0
2874;6.09;6.92;-11.78;-1.23;3.17;-0.0
2875;8.41;6.92;-13.89;-1.44;-1.39;-0.0
2876;10.86;-0.0;-9.84;-1.02;0.96;-0.0
2877;13.61;-0.0;-12.33;-1.28;-0.48;-0.0
2878;16.17;-0.0;-14.65;-1.52;-1.83;-0.0
2879;17.67;6.92;-22.27;-2.32;-6.25;-0.0
2880;18.38;-0.0;-16.65;-1.73;-2.99;-0.0
2881;17.96;6.92;-22.54;-2.34;-6.41;-0.0
2882;17.19;-0.0;-15.57;-1.62;-2.36;-0.0
2883;16.11;6.92;-20.86;-2.17;-5.43;-0.0
2884;14.5;6.92;-19.4;-2.02;-4.59;-0.0
2885;8.89;6.92;-14.32;-1.49;1.69;-0.0
2886;4.71;6.92;-10.54;-1.1;3.89;-0.0
2887;3.88;6.92;-9.78;-1.02;4.33;-0.0
2888;5.01;0.66;-5.14;-0.53;7.02;-0.0
2889;4.06;6.92;-9.94;-1.03;4.23;-0.0
2890;2.75;6.92;-8.75;-0.91;4.92;-0.0
2891;2.21;6.92;-8.27;-0.86;5.2;-0.0
2892;2.21;6.92;-8.27;-0.86;5.2;-0.0
2893;2.45;6.92;-8.48;-0.88;5.08;-0.0
2894;2.98;6.92;-8.97;-0.93;4.8;-0.0
2895;4.0;6.92;-9.89;-1.03;4.26;-0.0
2896;5.37;6.92;-11.13;-1.16;3.54;-0.0
2897;7.94;-0.0;-7.19;-0.75;5.83;-0.0
2898;11.64;-0.0;-10.54;-1.1;3.89;-0.0
2899;14.62;6.92;-19.51;-2.03;-4.65;-0.0
2900;15.76;6.92;-20.54;-2.14;-5.25;-0.0
2901;15.76;6.92;-20.54;-2.14;-5.25;-0.0
