;on_wind;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
2750;45.5;-21.61;-21.64;-2.25;-2.53;-0.0
2751;43.62;-21.61;-19.76;-2.25;-2.53;-0.0
2752;39.27;-21.61;-15.41;-2.25;-2.53;-0.0
2753;29.84;-21.61;-5.98;-2.25;-2.53;-0.0
2754;25.25;-21.61;-1.39;-2.25;-2.53;-0.0
2755;24.76;-21.61;-0.9;-2.25;-5.87;-0.0
2756;22.79;-20.64;0.0;-2.15;-5.31;-0.0
2757;22.79;-20.64;0.0;-2.15;-5.31;-0.0
2758;23.69;-21.46;0.0;-2.23;-5.78;-0.0
2759;22.79;-20.64;0.0;-2.15;-5.31;-0.0
2760;21.97;-19.9;0.0;-2.07;-4.88;-0.0
2761;21.32;-19.31;0.0;-2.01;-4.53;-0.0
2762;20.41;-18.49;0.0;-1.92;-4.06;-0.0
2763;18.61;-16.86;0.0;-1.75;-3.11;-0.0
2764;17.71;-16.04;0.0;-1.67;-2.64;-0.0
2765;15.49;-14.04;0.0;-1.46;1.86;-0.0
2766;16.48;-14.93;0.0;-1.55;1.34;-0.0
2767;21.73;-19.68;0.0;-2.05;-1.42;-0.0
2768;22.87;-20.72;0.0;-2.15;-2.02;-0.0
2769;21.97;-19.9;0.0;-2.07;-1.54;-0.0
2770;20.82;-18.86;0.0;-1.96;-0.94;-0.0
2771;20.0;-18.12;0.0;-1.88;-0.51;-0.0
2772;19.51;-17.67;0.0;-1.84;-0.25;-0.0
2773;19.1;-17.3;0.0;-1.8;-0.04;-0.0
2774;18.86;-17.08;0.0;-1.78;0.09;-0.0
2775;18.04;-16.34;0.0;-1.7;0.52;-0.0
2776;16.15;-14.63;0.0;-1.52;1.51;-0.0
2777;12.95;-11.73;0.0;-1.22;3.19;-0.0
2778;12.46;-11.29;0.0;-1.17;3.45;-0.0
2779;12.54;-11.36;0.0;-1.18;0.08;-0.0
2780;10.99;-9.95;0.0;-1.03;0.89;-0.0
2781;8.69;-7.87;0.0;-0.82;2.1;-0.0
2782;7.05;-6.39;0.0;-0.66;2.96;-0.0
2783;6.31;-5.72;0.0;-0.59;3.35;-0.0
2784;6.07;-5.5;0.0;-0.57;3.48;-0.0
2785;6.23;-5.64;0.0;-0.59;3.39;-0.0
2786;6.89;-6.24;0.0;-0.65;3.05;-0.0
2787;6.89;-6.24;0.0;-0.65;3.05;-0.0
2788;5.57;-5.05;0.0;-0.53;3.74;-0.0
2789;2.71;-4.8;2.6;-0.5;7.21;-0.0
2790;1.8;-4.8;3.5;-0.5;7.21;-0.0
2791;1.72;-4.8;3.58;-0.5;7.21;-0.0
2792;1.07;-4.8;4.24;-0.5;7.21;-0.0
2793;0.74;-4.8;4.56;-0.5;7.21;-0.0
2794;0.82;-4.8;4.48;-0.5;7.21;-0.0
2795;1.15;-17.24;17.88;-1.79;0.0;-0.0
2796;1.23;-4.8;4.07;-0.5;7.21;-0.0
2797;1.23;-17.24;17.8;-1.79;0.0;-0.0
2798;0.74;-4.8;4.56;-0.5;7.21;-0.0
2799;0.57;-4.8;4.73;-0.5;7.21;-0.0
2800;0.82;-4.8;4.48;-0.5;7.21;-0.0
2801;2.46;-4.8;2.84;-0.5;7.21;-0.0
2802;5.74;-5.2;0.0;-0.54;6.98;-0.0
2803;10.66;-9.65;0.0;-1.0;1.07;-0.0
2804;15.9;-14.41;0.0;-1.5;-1.69;-0.0
2805;20.41;-18.49;0.0;-1.92;-4.06;-0.0
2806;23.12;-20.94;0.0;-2.18;-5.48;-0.0
2807;22.79;-20.64;0.0;-2.15;-5.31;-0.0
2808;20.91;-18.94;0.0;-1.97;-4.32;-0.0
2809;19.68;-17.82;0.0;-1.85;-3.67;-0.0
2810;20.41;-18.49;0.0;-1.92;-4.06;-0.0
2811;19.76;-17.9;0.0;-1.86;-3.71;-0.0
2812;18.28;-16.56;0.0;-1.72;-2.94;-0.0
2813;11.89;-10.77;0.0;-1.12;3.75;-0.0
2814;8.28;-7.5;0.0;-0.78;5.65;-0.0
2815;10.17;-9.21;0.0;-0.96;4.66;-0.0
2816;11.56;-10.47;0.0;-1.09;3.93;-0.0
2817;11.4;-15.71;5.94;-1.63;0.89;-0.0
2818;10.9;-9.88;0.0;-1.03;4.27;-0.0
2819;10.82;-9.8;0.0;-1.02;4.31;-0.0
2820;11.07;-10.03;0.0;-1.04;4.18;-0.0
2821;10.82;-9.8;0.0;-1.02;4.31;-0.0
2822;10.0;-9.06;0.0;-0.94;4.74;-0.0
2823;9.18;-8.32;0.0;-0.86;5.17;-0.0
2824;8.53;-7.72;0.0;-0.8;5.52;-0.0
2825;9.18;-8.32;0.0;-0.86;5.17;-0.0
2826;11.31;-10.25;0.0;-1.07;4.06;-0.0
2827;17.71;-16.04;0.0;-1.67;-2.64;-0.0
2828;23.45;-21.24;0.0;-2.21;-5.65;-0.0
2829;25.58;-21.61;-1.72;-2.25;-5.87;-0.0
2830;25.66;-21.61;-1.8;-2.25;-5.87;-0.0
2831;26.64;-21.61;-2.79;-2.25;-5.87;-0.0
2832;25.74;-21.61;-1.89;-2.25;-5.87;-0.0
2833;22.87;-20.72;0.0;-2.15;-5.35;-0.0
2834;20.09;-18.19;0.0;-1.89;-3.89;-0.0
2835;18.61;-16.86;0.0;-1.75;-3.11;-0.0
2836;17.87;-16.19;0.0;-1.68;-2.72;-0.0
2837;16.72;-17.24;2.31;-1.79;0.0;-0.0
2838;17.46;-15.82;0.0;-1.64;0.82;-0.0
2839;18.94;-17.24;0.09;-1.79;0.0;-0.0
2840;19.1;-17.3;0.0;-1.8;-0.04;-0.0
2841;17.79;-16.11;0.0;-1.68;0.65;-0.0
2842;16.15;-17.24;2.88;-1.79;0.0;-0.0
2843;15.41;-17.24;3.62;-1.79;0.0;-0.0
2844;15.99;-17.24;3.05;-1.79;0.0;-0.0
2845;18.53;-17.24;0.5;-1.79;0.0;-0.0
2846;22.14;-20.05;0.0;-2.08;-1.63;-0.0
2847;24.76;-21.61;-0.9;-2.25;-2.53;-0.0
2848;24.76;-21.61;-0.9;-2.25;-2.53;-0.0
2849;22.79;-20.64;0.0;-2.15;-1.97;-0.0
2850;22.14;-20.05;0.0;-2.08;-1.63;-0.0
2851;21.97;0.0;-21.97;0.0;6.67;-0.0
2852;19.92;0.0;-19.92;0.0;6.67;-0.0
2853;17.79;0.0;-17.79;0.0;6.67;-0.0
2854;15.33;0.0;-15.33;0.0;6.67;-0.0
2855;12.71;0.0;-12.71;0.0;6.67;-0.0
2856;10.49;-9.51;0.0;-0.99;1.15;-0.0
2857;8.61;-7.8;0.0;-0.81;2.14;-0.0
2858;6.39;-5.79;0.0;-0.6;3.31;-0.0
2859;4.43;-4.8;0.87;-0.5;3.88;-0.0
2860;2.46;-4.8;2.84;-0.5;3.88;-0.0
2861;1.39;-4.8;3.91;-0.5;7.21;-0.0
2862;1.72;-4.8;3.58;-0.5;7.21;-0.0
2863;1.07;-4.8;4.24;-0.5;7.21;-0.0
2864;0.98;-4.8;4.32;-0.5;7.21;-0.0
2865;1.23;-4.8;4.07;-0.5;7.21;-0.0
2866;1.64;-4.8;3.66;-0.5;7.21;-0.0
2867;2.13;-4.8;3.17;-0.5;7.21;-0.0
2868;2.62;-4.8;2.68;-0.5;7.21;-0.0
2869;3.12;-4.8;2.19;-0.5;7.21;-0.0
2870;3.44;-4.8;1.86;-0.5;7.21;-0.0
2871;3.85;-4.8;1.45;-0.5;7.21;-0.0
2872;4.43;-4.8;0.87;-0.5;7.21;-0.0
2873;5.74;-5.2;0.0;-0.54;6.98;-0.0
2874;8.36;-7.57;0.0;-0.79;5.61;-0.0
2875;11.56;-10.47;0.0;-1.09;0.59;-0.0
2876;14.92;-13.52;0.0;-1.41;-1.17;-0.0
2877;18.69;-16.93;0.0;-1.76;-3.15;-0.0
2878;22.22;-20.12;0.0;-2.09;-5.01;-0.0
2879;24.27;-19.53;-2.71;-2.03;-4.66;-0.0
2880;25.25;-21.61;-1.39;-2.25;-5.87;-0.0
2881;24.68;-21.61;-0.82;-2.25;-5.87;-0.0
2882;23.61;-21.39;0.0;-2.22;-5.74;-0.0
2883;22.14;-20.05;0.0;-2.08;-4.96;-0.0
2884;19.92;-18.05;0.0;-1.88;-3.8;-0.0
2885;12.22;-11.06;0.0;-1.15;3.58;-0.0
2886;6.48;-5.87;0.0;-0.61;6.6;-0.0
2887;5.33;-4.83;0.0;-0.5;7.2;-0.0
2888;6.89;-6.24;0.0;-0.65;6.38;-0.0
2889;5.57;-5.05;0.0;-0.53;7.07;-0.0
2890;3.77;-4.8;1.53;-0.5;7.21;-0.0
2891;3.03;-4.8;2.27;-0.5;7.21;-0.0
2892;3.03;-4.8;2.27;-0.5;7.21;-0.0
2893;3.36;-4.8;1.94;-0.5;7.21;-0.0
2894;4.1;-4.8;1.2;-0.5;7.21;-0.0
2895;5.49;-4.98;0.0;-0.52;7.11;-0.0
2896;7.38;-6.68;0.0;-0.69;6.12;-0.0
2897;10.9;-9.88;0.0;-1.03;4.27;-0.0
2898;15.99;-14.48;0.0;-1.51;1.6;-0.0
2899;20.09;-18.19;0.0;-1.89;-3.89;-0.0
2900;21.64;-19.61;0.0;-2.04;-4.7;-0.0
2901;21.64;-19.61;0.0;-2.04;-4.7;-0.0
2902;19.76;-17.9;0.0;-1.86;-3.71;-0.0
2903;17.79;-16.11;0.0;-1.68;-2.68;-0.0
2904;18.04;-16.34;0.0;-1.7;-2.81;-0.0
2905;19.43;-17.6;0.0;-1.83;-3.54;-0.0
2906;22.46;-20.35;0.0;-2.12;-5.14;-0.0
2907;24.1;-21.61;-0.25;-2.25;-5.87;-0.0
2908;23.86;-21.61;0.0;-2.25;-5.87;-0.0
2909;21.23;-19.23;0.0;-2.0;-1.16;-0.0
2910;21.73;-19.68;0.0;-2.05;-1.42;-0.0
2911;20.09;-18.19;0.0;-1.89;-0.55;-0.0
2912;18.04;-16.34;0.0;-1.7;0.52;-0.0
2913;18.04;-16.34;0.0;-1.7;0.52;-0.0
2914;18.61;-16.86;0.0;-1.75;0.22;-0.0
2915;19.1;-17.3;0.0;-1.8;-0.04;-0.0
2916;19.35;-17.53;0.0;-1.82;-0.17;-0.0
2917;19.59;-17.75;0.0;-1.85;-0.3;-0.0
2918;20.09;-18.19;0.0;-1.89;-0.55;-0.0
2919;20.74;-18.79;0.0;-1.95;-0.9;-0.0
2920;20.91;-18.94;0.0;-1.97;-0.98;-0.0
2921;18.69;-16.93;0.0;-1.76;0.18;-0.0
2922;15.66;-14.18;0.0;-1.47;1.77;-0.0
2923;14.68;-13.29;0.0;-1.38;-1.04;-0.0
2924;12.54;-11.36;0.0;-1.18;0.08;-0.0
2925;10.33;-9.36;0.0;-0.97;1.24;-0.0
2926;8.61;-7.8;0.0;-0.81;2.14;-0.0
2927;7.3;-6.61;0.0;-0.69;2.83;-0.0
2928;6.15;-5.57;0.0;-0.58;3.44;-0.0
2929;4.67;-4.8;0.63;-0.5;3.88;-0.0
2930;3.12;-4.8;2.19;-0.5;3.88;-0.0
2931;1.8;-4.8;3.5;-0.5;3.88;-0.0
2932;0.9;-4.8;4.4;-0.5;3.88;-0.0
2933;0.33;-4.8;4.97;-0.5;7.21;-0.0
2934;0.98;-4.8;4.32;-0.5;7.21;-0.0
2935;1.15;-4.8;4.15;-0.5;7.21;-0.0
2936;0.82;-4.8;4.48;-0.5;7.21;-0.0
2937;0.57;-4.8;4.73;-0.5;7.21;-0.0
2938;0.57;-4.8;4.73;-0.5;7.21;-0.0
2939;0.74;-4.8;4.56;-0.5;7.21;-0.0
2940;0.9;-4.8;4.4;-0.5;7.21;-0.0
2941;1.23;-4.8;4.07;-0.5;7.21;-0.0
2942;1.8;-4.8;3.5;-0.5;7.21;-0.0
2943;2.54;-4.8;2.76;-0.5;7.21;-0.0
2944;3.28;-4.8;2.02;-0.5;7.21;-0.0
2945;4.43;-4.8;0.87;-0.5;7.21;-0.0
2946;7.62;-6.91;0.0;-0.72;5.99;-0.0
2947;12.38;-11.21;0.0;-1.17;0.16;-0.0
2948;16.48;-14.93;0.0;-1.55;-1.99;-0.0
2949;18.28;-16.56;0.0;-1.72;-2.94;-0.0
2950;18.04;-16.34;0.0;-1.7;-2.81;-0.0
2951;17.3;-15.67;0.0;-1.63;-2.42;-0.0
2952;17.05;-15.45;0.0;-1.61;-2.29;-0.0
2953;17.22;-15.59;0.0;-1.62;-2.38;-0.0
2954;17.22;-15.59;0.0;-1.62;-2.38;-0.0
2955;17.05;-15.45;0.0;-1.61;-2.29;-0.0
2956;16.07;-14.56;0.0;-1.51;-1.78;-0.0
2957;9.67;-8.76;0.0;-0.91;4.92;-0.0
2958;5.9;-5.35;0.0;-0.56;6.9;-0.0
2959;7.05;-6.39;0.0;-0.66;6.29;-0.0
2960;8.61;-7.8;0.0;-0.81;5.48;-0.0
2961;8.69;-7.87;0.0;-0.82;5.43;-0.0
2962;8.69;-7.87;0.0;-0.82;5.43;-0.0
2963;8.36;-7.57;0.0;-0.79;5.61;-0.0
2964;8.44;-7.65;0.0;-0.8;5.56;-0.0
2965;9.43;-8.54;0.0;-0.89;5.05;-0.0
2966;11.31;-10.25;0.0;-1.07;4.06;-0.0
2967;13.2;-11.96;0.0;-1.24;3.06;-0.0
2968;14.68;-13.29;0.0;-1.38;2.29;-0.0
2969;18.69;-16.93;0.0;-1.76;0.18;-0.0
2970;26.64;-21.61;-2.79;-2.25;-2.53;-0.0
2971;32.14;-21.61;-8.28;-2.25;-5.87;-0.0
2972;31.97;-21.61;-8.12;-2.25;-5.87;-0.0
2973;30.09;-21.61;-6.23;-2.25;-5.87;-0.0
2974;28.45;-21.61;-4.59;-2.25;-5.87;-0.0
2975;28.45;-21.61;-4.59;-2.25;-5.87;-0.0
2976;29.19;-21.61;-5.33;-2.25;-5.87;-0.0
2977;28.04;-21.61;-4.18;-2.25;-5.87;-0.0
2978;25.01;-21.61;-1.15;-2.25;-5.87;-0.0
2979;21.73;-19.68;0.0;-2.05;-4.75;-0.0
2980;18.45;-16.71;0.0;-1.74;-3.03;-0.0
2981;14.76;-13.37;0.0;-1.39;2.25;-0.0
2982;12.95;-11.73;0.0;-1.22;3.19;-0.0
2983;11.23;-10.17;0.0;-1.06;4.1;-0.0
2984;9.02;-8.17;0.0;-0.85;5.26;-0.0
2985;6.72;-6.09;0.0;-0.63;6.47;-0.0
2986;4.84;-4.8;0.46;-0.5;7.21;-0.0
2987;3.03;-4.8;2.27;-0.5;7.21;-0.0
2988;2.13;-4.8;3.17;-0.5;7.21;-0.0
2989;1.8;-4.8;3.5;-0.5;7.21;-0.0
2990;1.56;-4.8;3.74;-0.5;7.21;-0.0
2991;1.72;-4.8;3.58;-0.5;7.21;-0.0
2992;1.89;-4.8;3.42;-0.5;7.21;-0.0
2993;2.05;-4.8;3.25;-0.5;7.21;-0.0
2994;2.87;-4.8;2.43;-0.5;7.21;-0.0
2995;3.12;-4.8;2.19;-0.5;3.88;-0.0
2996;2.79;-4.8;2.51;-0.5;3.88;-0.0
2997;2.38;-4.8;2.92;-0.5;3.88;-0.0
2998;2.62;-4.8;2.68;-0.5;3.88;-0.0
2999;3.77;-4.8;1.53;-0.5;3.88;-0.0
3000;5.74;-5.2;0.0;-0.54;3.65;-0.0
3001;8.12;-7.35;0.0;-0.76;2.4;-0.0
3002;9.92;-8.99;0.0;-0.93;1.45;-0.0
3003;10.41;-9.43;0.0;-0.98;1.2;-0.0
3004;8.94;-8.09;0.0;-0.84;1.97;-0.0
3005;4.84;-4.8;0.46;-0.5;7.21;-0.0
3006;2.79;-4.8;2.51;-0.5;7.21;-0.0
3007;1.64;-4.8;3.66;-0.5;7.21;-0.0
3008;1.15;-4.8;4.15;-0.5;7.21;-0.0
3009;0.82;-4.8;4.48;-0.5;7.21;-0.0
3010;0.74;-4.8;4.56;-0.5;7.21;-0.0
3011;0.74;-4.8;4.56;-0.5;7.21;-0.0
3012;0.66;-4.8;4.65;-0.5;7.21;-0.0
3013;0.82;-4.8;4.48;-0.5;7.21;-0.0
3014;1.48;-4.8;3.83;-0.5;7.21;-0.0
3015;3.69;-4.8;1.61;-0.5;7.21;-0.0
3016;8.61;-7.8;0.0;-0.81;5.48;-0.0
3017;15.17;-13.74;0.0;-1.43;2.03;-0.0
3018;21.81;-19.75;0.0;-2.05;-1.46;-0.0
3019;24.92;0.0;-24.92;0.0;6.67;-0.0
3020;24.1;0.0;-24.1;0.0;6.67;-0.0
3021;15.06;0.0;-15.06;0.0;6.67;-7.82
3022;22.3;0.0;-22.3;0.0;6.67;-0.0
3023;-0.0;0.0;0.0;0.0;6.67;-21.89
3024;22.14;-21.61;1.72;-2.25;-5.87;-0.0
3025;22.46;-21.61;1.39;-2.25;-5.87;-0.0
3026;22.79;-21.61;1.07;-2.25;-5.87;-0.0
3027;23.28;-21.61;0.57;-2.25;-5.87;-0.0
3028;22.46;-21.61;1.39;-2.25;-5.87;-0.0
3029;23.86;-21.61;0.0;-2.25;-2.53;-2.13
3030;29.6;-21.61;-5.74;-2.25;-2.53;-0.0
3031;29.1;-21.61;-5.25;-2.25;-2.53;-0.0
3032;29.35;-21.61;-5.49;-2.25;-2.53;-0.0
3033;29.84;-21.61;-5.98;-2.25;-2.53;-0.0
3034;29.1;-21.61;-5.25;-2.25;-2.53;-0.0
3035;27.87;-21.61;-4.02;-2.25;-2.53;-0.0
3036;26.48;-21.61;-2.62;-2.25;-2.53;-0.0
3037;25.82;-21.61;-1.97;-2.25;-2.53;-0.0
3038;25.91;-21.61;-2.05;-2.25;-2.53;-0.0
3039;26.4;-21.61;-2.54;-2.25;-2.53;-0.0
3040;25.91;-21.61;-2.05;-2.25;-2.53;-0.0
3041;25.5;-21.61;-1.64;-2.25;-2.53;-0.0
3042;27.38;-21.61;-3.53;-2.25;-2.53;-0.0
3043;28.78;-21.61;-4.92;-2.25;-5.87;-0.0
3044;25.99;-21.61;-2.13;-2.25;-5.87;-0.0
3045;23.69;-21.46;0.0;-2.23;-5.78;-0.0
3046;23.12;-20.94;0.0;-2.18;-5.48;-0.0
3047;23.04;-20.87;0.0;-2.17;-5.44;-0.0
3048;22.79;-20.64;0.0;-2.15;-5.31;-0.0
3049;21.4;-19.38;0.0;-2.02;-4.58;-0.0
3050;19.43;-17.6;0.0;-1.83;-3.54;-0.0
3051;17.95;-16.26;0.0;-1.69;-2.77;-0.0
3052;16.07;-14.56;0.0;-1.51;-1.78;-0.0
3053;15.74;-14.26;0.0;-1.48;1.73;-0.0
3054;15.49;-14.04;0.0;-1.46;1.86;-0.0
3055;15.33;-17.24;3.7;-1.79;0.0;-0.0
3056;15.74;-17.24;3.29;-1.79;0.0;-0.0
3057;16.15;-14.63;0.0;-1.52;1.51;-0.0
3058;15.74;-14.26;0.0;-1.48;1.73;-0.0
3059;14.84;-13.44;0.0;-1.4;2.2;-0.0
3060;14.68;-17.24;4.36;-1.79;0.0;-0.0
3061;14.76;-15.77;2.66;-1.64;0.85;-0.0
3062;14.76;-21.61;9.1;-2.25;-2.53;-0.0
3063;15.49;-17.24;3.54;-1.79;0.0;-0.0
3064;16.48;-14.93;0.0;-1.55;1.34;-0.0
3065;16.72;-21.61;7.13;-2.25;-2.53;-0.0
3066;22.3;-20.2;0.0;-2.1;-1.72;-0.0
3067;30.83;-21.61;-6.97;-2.25;-5.87;-0.0
3068;32.88;-21.61;-9.02;-2.25;-5.87;-0.0
3069;31.07;-21.61;-7.21;-2.25;-5.87;-0.0
3070;28.78;-21.61;-4.92;-2.25;-5.87;-0.0
3071;26.89;-21.61;-3.03;-2.25;-5.87;-0.0
3072;25.74;-21.61;-1.89;-2.25;-5.87;-0.0
3073;24.6;-21.61;-0.74;-2.25;-5.87;-0.0
3074;23.37;-21.61;0.49;-2.25;-5.87;-0.0
3075;23.04;-21.61;0.82;-2.25;-5.87;-0.0
3076;20.41;-18.49;0.0;-1.92;-4.06;-0.0
3077;13.61;-21.61;10.25;-2.25;-2.53;-0.0
3078;10.17;-12.92;4.1;-1.34;2.5;-0.0
3079;14.1;-21.61;9.76;-2.25;-2.53;-0.0
3080;18.94;-17.15;0.0;-1.78;0.05;-0.0
3081;22.87;-20.72;0.0;-2.15;-2.02;-0.0
3082;27.79;-21.61;-3.94;-2.25;-2.53;-0.0
3083;31.07;-21.61;-7.21;-2.25;-2.53;-0.0
3084;30.83;-21.61;-6.97;-2.25;-2.53;-0.0
3085;28.53;-21.61;-4.67;-2.25;-2.53;-0.0
3086;26.48;-21.61;-2.62;-2.25;-2.53;-0.0
3087;23.2;-21.02;0.0;-2.19;-2.19;-0.0
3088;19.27;-17.45;0.0;-1.81;-0.12;-0.0
3089;19.43;-17.6;0.0;-1.83;-0.21;-0.0
3090;21.73;-20.35;0.74;-2.12;-1.8;-0.0
3091;24.6;-21.61;-0.74;-2.25;-5.87;-0.0
3092;23.12;-20.94;0.0;-2.18;-5.48;-0.0
3093;19.76;-17.9;0.0;-1.86;-3.71;-0.0
3094;15.66;-14.18;0.0;-1.47;-1.56;-0.0
3095;11.89;-10.77;0.0;-1.12;0.42;-0.0
3096;9.02;-8.17;0.0;-0.85;1.93;-0.0
3097;7.3;-6.61;0.0;-0.69;2.83;-0.0
3098;7.3;-6.61;0.0;-0.69;2.83;-0.0
3099;9.67;-8.76;0.0;-0.91;1.58;-0.0
3100;10.08;-9.13;0.0;-0.95;1.37;-0.0
3101;10.08;-9.13;0.0;-0.95;4.7;-0.0
3102;10.66;-9.65;0.0;-1.0;4.4;-0.0
3103;12.3;-11.14;0.0;-1.16;3.54;-0.0
3104;12.79;-11.58;0.0;-1.2;3.28;-0.0
3105;12.54;-11.36;0.0;-1.18;3.41;-0.0
3106;12.22;-11.06;0.0;-1.15;3.58;-0.0
3107;11.81;-10.69;0.0;-1.11;3.8;-0.0
3108;11.15;-10.1;0.0;-1.05;4.14;-0.0
3109;10.25;-9.28;0.0;-0.97;4.62;-0.0
3110;9.1;-8.24;0.0;-0.86;5.22;-0.0
3111;7.38;-6.68;0.0;-0.69;6.12;-0.0
3112;5.25;-4.8;0.05;-0.5;7.21;-0.0
3113;3.69;-4.8;1.61;-0.5;7.21;-0.0
3114;2.95;-4.8;2.35;-0.5;7.21;-0.0
3115;2.62;-4.8;2.68;-0.5;3.88;-0.0
3116;2.79;-4.8;2.51;-0.5;3.88;-0.0
3117;3.28;-4.8;2.02;-0.5;3.88;-0.0
3118;3.94;-4.8;1.37;-0.5;3.88;-0.0
3119;4.76;-4.8;0.55;-0.5;3.88;-0.0
3120;5.25;-4.8;0.05;-0.5;3.88;-0.0
3121;5.49;-4.98;0.0;-0.52;3.78;-0.0
3122;5.33;-4.83;0.0;-0.5;3.87;-0.0
3123;4.84;-4.8;0.46;-0.5;3.88;-0.0
3124;4.18;-4.8;1.12;-0.5;3.88;-0.0
3125;3.28;-4.8;2.02;-0.5;7.21;-0.0
3126;2.62;-4.8;2.68;-0.5;7.21;-0.0
3127;2.87;-4.8;2.43;-0.5;7.21;-0.0
3128;3.69;-4.8;1.61;-0.5;7.21;-0.0
3129;4.43;-4.8;0.87;-0.5;7.21;-0.0
3130;4.76;-4.8;0.55;-0.5;7.21;-0.0
3131;5.0;-4.8;0.3;-0.5;7.21;-0.0
3132;5.49;-4.98;0.0;-0.52;7.11;-0.0
3133;5.98;-5.42;0.0;-0.56;6.85;-0.0
3134;6.23;-5.64;0.0;-0.59;6.73;-0.0
3135;7.38;-6.68;0.0;-0.69;6.12;-0.0
3136;8.28;-7.5;0.0;-0.78;5.65;-0.0
3137;8.36;-17.24;10.67;-1.79;0.0;-0.0
3138;8.53;-17.24;10.51;-1.79;0.0;-0.0
3139;9.35;-8.47;0.0;-0.88;1.76;-0.0
3140;10.41;-9.43;0.0;-0.98;1.2;-0.0
3141;12.63;-11.44;0.0;-1.19;0.03;-0.0
3142;14.59;-13.22;0.0;-1.37;-1.0;-0.0
3143;16.48;-14.93;0.0;-1.55;-1.99;-0.0
3144;17.22;-15.59;0.0;-1.62;-2.38;-0.0
3145;17.13;-15.52;0.0;-1.61;-2.34;-0.0
3146;17.13;-15.52;0.0;-1.61;-2.34;-0.0
3147;16.97;-15.37;0.0;-1.6;-2.25;-0.0
3148;15.25;-13.81;0.0;-1.44;-1.35;-0.0
3149;9.76;-8.84;0.0;-0.92;4.87;-0.0
3150;6.48;-5.87;0.0;-0.61;6.6;-0.0
3151;8.03;-17.24;11.0;-1.79;0.0;-0.0
3152;12.13;-10.99;0.0;-1.14;3.62;-0.0
3153;16.72;-17.24;2.31;-1.79;0.0;-0.0
3154;21.64;-19.61;0.0;-2.04;-1.37;-0.0
3155;25.25;-21.61;-1.39;-2.25;-2.53;-0.0
3156;26.73;-21.61;-2.87;-2.25;-2.53;-0.0
3157;26.89;-21.61;-3.03;-2.25;-2.53;-0.0
3158;26.89;-21.61;-3.03;-2.25;-2.53;-0.0
3159;25.99;-21.61;-2.13;-2.25;-2.53;-0.0
3160;22.55;-20.42;0.0;-2.12;-1.85;-0.0
3161;22.87;-20.72;0.0;-2.15;-2.02;-0.0
3162;27.22;-21.61;-3.36;-2.25;-2.53;-0.0
3163;31.07;-21.61;-7.21;-2.25;-5.87;-0.0
3164;31.4;-21.61;-7.54;-2.25;-5.87;-0.0
3165;29.84;-21.61;-5.98;-2.25;-5.87;-0.0
3166;27.38;-21.61;-3.53;-2.25;-5.87;-0.0
3167;24.1;-21.61;-0.25;-2.25;-5.87;-0.0
3168;20.41;-18.49;0.0;-1.92;-4.06;-0.0
3169;17.22;-15.59;0.0;-1.62;-2.38;-0.0
3170;14.84;-13.44;0.0;-1.4;-1.13;-0.0
3171;13.45;-12.18;0.0;-1.27;-0.4;-0.0
3172;11.4;-11.49;1.29;-1.2;0.0;-0.0
3173;7.38;-17.24;11.65;-1.79;0.0;-0.0
3174;6.72;-12.91;7.53;-1.34;2.51;-0.0
3175;8.85;-17.24;10.18;-1.79;0.0;-0.0
3176;13.53;-12.25;0.0;-1.27;2.89;-0.0
3177;15.9;-14.41;0.0;-1.5;1.64;-0.0
3178;15.74;-17.24;3.29;-1.79;0.0;-0.0
3179;14.76;-13.37;0.0;-1.39;2.25;-0.0
3180;14.1;-17.24;4.93;-1.79;0.0;-0.0
3181;14.02;-12.7;0.0;-1.32;2.63;-0.0
3182;14.43;-13.07;0.0;-1.36;2.42;-0.0
3183;14.68;-13.29;0.0;-1.38;2.29;-0.0
3184;14.18;-17.24;4.85;-1.79;0.0;-0.0
3185;14.59;-21.61;9.26;-2.25;-2.53;-0.0
3186;17.3;-15.67;0.0;-1.63;0.91;-0.0
3187;18.53;0.0;-18.53;0.0;6.67;-0.0
3188;16.72;0.0;-16.72;0.0;6.67;-0.0
3189;14.27;0.0;-14.27;0.0;6.67;-0.0
3190;12.13;0.0;-12.13;0.0;6.67;-0.0
3191;10.74;0.0;-10.74;0.0;6.67;-0.0
3192;9.59;-8.69;0.0;-0.9;1.63;-0.0
3193;8.77;-7.95;0.0;-0.83;2.06;-0.0
3194;8.69;-11.49;4.0;-1.2;0.0;-0.0
3195;9.43;-8.54;0.0;-0.89;1.71;-0.0
3196;10.08;-9.13;0.0;-0.95;1.37;-0.0
3197;6.8;-6.16;0.0;-0.64;6.42;-0.0
3198;4.02;-4.8;1.28;-0.5;7.21;-0.0
3199;9.51;-8.61;0.0;-0.9;5.0;-0.0
3200;9.59;-8.69;0.0;-0.9;4.96;-0.0
3201;7.71;-17.24;11.33;-1.79;0.0;-0.0
3202;5.82;-5.27;0.0;-0.55;6.94;-0.0
3203;4.84;-4.8;0.46;-0.5;7.21;-0.0
3204;4.76;-4.8;0.55;-0.5;7.21;-0.0
3205;5.16;-4.8;0.14;-0.5;7.21;-0.0
3206;5.41;-17.24;13.62;-1.79;0.0;-0.0
